Province,District,Sector,Cell,Village,Longitude,Latitude,Area_Ha,BBox_MinLon,BBox_MinLat,BBox_MaxLon,BBox_MaxLat
Amajyaruguru,Musanze,Cyuve,Bukinanyana,Mubwiza,29.679458715276947,-1.4818324959631508,125.87503853869781,29.674584132348276,-1.4897723586420428,29.686487895913185,-1.4745859303095348
Amajyaruguru,Musanze,Cyuve,Bukinanyana,Murambi,29.67003039366712,-1.4813753690259255,119.47210247557224,29.660574656342845,-1.4877832304332888,29.678620084029077,-1.471409717633551
Amajyaruguru,Musanze,Cyuve,Bukinanyana,Mwidagaduro,29.672757845615365,-1.487435688821429,50.84185565416784,29.668623666312083,-1.4912115707486187,29.676218729220434,-1.4826010850975757
Amajyaruguru,Musanze,Cyuve,Bukinanyana,Mwirongi,29.664296587203992,-1.4897971656669442,61.95286513839385,29.658940057483544,-1.4933383824117827,29.66942093849919,-1.486098682633572
Amajyaruguru,Musanze,Cyuve,Bukinanyana,Rugeshi,29.669317833097733,-1.495270933596126,91.69072123851547,29.660608985743867,-1.5000068328697307,29.676274039607833,-1.490347185160511
Amajyaruguru,Musanze,Cyuve,Buruba,Bazizana,29.648182828422204,-1.4748935846438074,118.16927491490713,29.642185910293065,-1.482449324818466,29.654265149129326,-1.4676230285161402
Amajyaruguru,Musanze,Cyuve,Buruba,Kabahama,29.660128582921185,-1.4678294433210475,88.26455774584376,29.655045256867364,-1.4753085722016397,29.665398344379472,-1.461042797298091
Amajyaruguru,Musanze,Cyuve,Buruba,Kamenantare,29.66692259881896,-1.474983871588,121.23217043696611,29.658665402473186,-1.4817874802718156,29.67402909583596,-1.4700067406954156
Amajyaruguru,Musanze,Cyuve,Buruba,Ruhindinka,29.652279710272374,-1.4834646278306196,130.28435735125763,29.647005778500315,-1.492077503218082,29.657192928198526,-1.475596699990593
Amajyaruguru,Musanze,Cyuve,Buruba,Rutemba,29.659794710351488,-1.4840980371800476,91.07102842278941,29.653441170593688,-1.4923256972085834,29.66710923438347,-1.4767440924671924
